feature_group_id,feature_group,requirement_id,requirement,scope_bucket,priority,delivery_contract,platform_scope,role_scope,dependency_boundary,feature_flag,decision_id,source_file,source_section,notes
FG-RATING,"Ratings, privacy & public profiles",PRD-RANK-009,Terminated employees leave current individual ranking/current denominator while historical analytics remain.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§13.3,
FG-RATING,"Ratings, privacy & public profiles",PRD-RANK-010,Admin can hide terminated/inactive profiles without deleting history.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§13.3,
FG-RATING,"Ratings, privacy & public profiles",PRD-PRIV-001,"Peer privacy levels are Closed, Standard (default) and Open.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§14,
FG-RATING,"Ratings, privacy & public profiles",PRD-PRIV-002,Closed exposes only mandatory public fields.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§14,
FG-RATING,"Ratings, privacy & public profiles",PRD-PRIV-003,"Standard adds approved aggregates such as task count, complexity distribution, streak, goals, achievements and AI tools.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§14,
FG-RATING,"Ratings, privacy & public profiles",PRD-PRIV-004,"Open additionally exposes normalized AI-case description, tool(s), Complexity and score.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§14,
FG-RATING,"Ratings, privacy & public profiles",PRD-PRIV-005,"Raw input, clarification log and task links are never exposed to peers, including Open privacy.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§14,
FG-RATING,"Ratings, privacy & public profiles",PRD-PRIV-006,Employee may change privacy at any time; the change applies immediately.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§14,
FG-RATING,"Ratings, privacy & public profiles",PRD-PRIV-007,Peer privacy does not restrict authorized Director/Executive/Admin scope.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§14,
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-DASH-001,Personal Dashboard includes Annual Score.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§15.1,
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-DASH-002,Personal Dashboard includes Lifetime Task Score / Evolution XP.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§15.1,
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-DASH-003,"Personal Dashboard includes task count, Complexity distribution and average Complexity.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§15.1,
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-DASH-004,Personal Dashboard includes AI-active days and current/best streak.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§15.1,
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-DASH-005,Personal Dashboard includes Monthly Goals progress.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§15.1,
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-DASH-006,Personal Dashboard includes AI Tools usage and category/subcategory breakdown.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§15.1,
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-DASH-007,"Personal Dashboard includes activity trend, pet state/evolution and earned achievements/cosmetics.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§15.1,
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-DASH-008,Benchmark comparison metrics do not generate points.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§15.2,
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-HIST-001,History has separate Tasks and Events views.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§15.3,
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-HIST-002,"Task history supports search and filters for period, Complexity, tool, taxonomy, Monthly Goal, status and score.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§15.3,
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-HIST-003,"Event history covers key progress events including Score/XP, goals, streak, evolution, achievements/cosmetics, significant HP transitions, coma/recovery and vacation toggles.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§15.3,
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-HIST-004,Event history should not expose every routine daily HP delta; meaningful health transitions are the required user-facing events.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§15.3,
FG-EMPLOYEE,"Employee dashboards, history & analytics",PRD-ANL-001,Company analytics visible to ordinary employees is aggregate/anonymous and must not expose identifying raw task data.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee aggregate view,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§16,
FG-MGMT,Director & Executive analytics,PRD-DIR-001,"Director Dashboard covers authorized headcount, Total/Average Score, directorate rank, task dynamics, C1–C5, top tools/categories, goals and employee score/activity list.",MVP_IN,P0,REQUIRED_FOR_MVP,Desktop/Web primary; role-authorized web,Director,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§17.1,
FG-MGMT,Director & Executive analytics,PRD-DIR-002,Director can drill down to employee profile and concrete task inside own directorate.,MVP_IN,P0,REQUIRED_FOR_MVP,Desktop/Web primary; role-authorized web,Director,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§17.1,
FG-MGMT,Director & Executive analytics,PRD-DIR-003,Do not invent a standalone Director 'risks/attention' block not defined by Product.,MVP_IN,P0,REQUIRED_FOR_MVP,Desktop/Web primary; role-authorized web,Director,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§17.1,
FG-MGMT,Director & Executive analytics,PRD-EXEC-001,"Executive Dashboard covers company headcount, task count, average Score/employee, activity dynamics, C1–C5, top tools/categories, goals and directorate ranking.",MVP_IN,P0,REQUIRED_FOR_MVP,Desktop/Web primary; role-authorized web,Executive/CEO,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§17.2,
FG-MGMT,Director & Executive analytics,PRD-EXEC-002,Executive drilldown is company → directorate → employee → task.,MVP_IN,P0,REQUIRED_FOR_MVP,Desktop/Web primary; role-authorized web,Executive/CEO,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§17.2,
FG-ADMIN,Administration & corporate calendar,PRD-ADMIN-001,"Admin modules cover employees/roles, directorates/directors, block/unblock/hide, calendar, taxonomy, AI tools/unrecognized tools, exports, technical scoring trace and audit logs.",MVP_IN,P0,REQUIRED_FOR_MVP,Desktop/Web primary; role-authorized web,Admin,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§17.3; §21,
FG-DIRECTORY,Taxonomy & AI Tools Directory,PRD-TAX-001,Task taxonomy has two managed levels Category → Subcategory plus free tags.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§18.1,
FG-DIRECTORY,Taxonomy & AI Tools Directory,PRD-TAX-002,AI selects from the managed category/subcategory dictionary and must not create categories itself.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§18.1,
FG-DIRECTORY,Taxonomy & AI Tools Directory,PRD-TAX-003,"Admin may add, rename and deactivate taxonomy entries; historical tasks are not automatically reclassified.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§18.1,
FG-DIRECTORY,Taxonomy & AI Tools Directory,PRD-TAX-004,Each task version records taxonomy_version; editing an old task classifies the new version with current taxonomy.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§18.1,
FG-DIRECTORY,Taxonomy & AI Tools Directory,PRD-TAX-005,Top-level taxonomy begins with the Product v1.0 category set; subcategory depth remains two managed levels.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§18.1,
FG-DIRECTORY,Taxonomy & AI Tools Directory,PRD-TOOL-001,AI tools use a centralized directory with canonical name and aliases.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§18.2,
FG-DIRECTORY,Taxonomy & AI Tools Directory,PRD-TOOL-002,"A task may reference multiple tools and, when explicitly inferable, stores primary tool, tool role and usage order.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§18.2,
FG-DIRECTORY,Taxonomy & AI Tools Directory,PRD-TOOL-003,Unrecognized tool name is preserved and does not block the task; Admin may add it later.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§18.2,
FG-DIRECTORY,Taxonomy & AI Tools Directory,PRD-TOOL-004,Tool model/version inside an AI service is not a required tracked field.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§18.2,
FG-NOTIF,In-app notifications,PRD-NOTIF-001,MVP notifications are in-app only.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.inAppNotifications,,TZ_AI_Tamagotchi_v1.0 (1).docx,§19.1,
FG-NOTIF,In-app notifications,PRD-NOTIF-002,"Notification domains include pet health, Monthly Goals, streak, progress events and limited leaderboard events.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.inAppNotifications,,TZ_AI_Tamagotchi_v1.0 (1).docx,§19.1,
FG-ADMIN,Administration & corporate calendar,PRD-ADMIN-002,"Admin can manage directorates, transfers, directors, system role/status, block/unblock, exceptional manual employees and personnel corrections.",MVP_IN,P0,REQUIRED_FOR_MVP,Desktop/Web primary; role-authorized web,Admin,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§21.2,
FG-ADMIN,Administration & corporate calendar,PRD-ADMIN-003,"Administrative changes are auditable with actor, action, entity, old value, new value and timestamp.",MVP_IN,P0,REQUIRED_FOR_MVP,Desktop/Web primary; role-authorized web,Admin,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§21.2,
FG-ADMIN,Administration & corporate calendar,PRD-CAL-001,"A single corporate calendar defines weekends, official holidays and manually added company non-working days.",MVP_IN,P0,REQUIRED_FOR_MVP,Desktop/Web primary; role-authorized web,Admin,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§21.3,
FG-EXPORT,Exports,PRD-EXP-001,Exports support XLSX and CSV with role-based scope.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.exports,,TZ_AI_Tamagotchi_v1.0 (1).docx,§22,
FG-EXPORT,Exports,PRD-EXP-002,"Task-level export can represent current task version or, in audit mode, a specific historical version.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,ff.exports,,TZ_AI_Tamagotchi_v1.0 (1).docx,§22.1,
FG-DATA,"Data history, audit & reproducibility",PRD-DATA-001,"Personnel identity, current directorate, application role/status and active state are represented separately from immutable task history.",MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§21; §23,
FG-DATA,"Data history, audit & reproducibility",PRD-DATA-002,"Task/version data preserves raw input, normalized description, processing/classification output, timestamps and version lineage needed for audit.",MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§23; §24,
FG-DATA,"Data history, audit & reproducibility",PRD-DATA-003,"Task-tool mapping supports recognized/unrecognized tools, primary flag, role description and sequence when known.",MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§23.9,
FG-DATA,"Data history, audit & reproducibility",PRD-DATA-004,Task URLs are stored independently and can be removed without the application opening/analyzing them.,MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§23.10,
FG-DATA,"Data history, audit & reproducibility",PRD-DATA-005,"Score accounting uses event/ledger semantics with deltas, source references, directorate attribution, SPB event date and reversal linkage.",MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§23.11; Appendix C,
FG-DATA,"Data history, audit & reproducibility",PRD-DATA-006,"Pet state covers HP, health state, vacation, current/best streak, Evolution XP/stage/branch and coma recovery progress.",MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§23.12,
FG-DATA,"Data history, audit & reproducibility",PRD-DATA-007,"Daily activity preserves working-day/vacation context, task count and maximum Complexity needed to reproduce HP/streak.",MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§23.13,
FG-DATA,"Data history, audit & reproducibility",PRD-AUDIT-001,Task edit/delete/recalculation must remain reproducible through versioning and ledger/reversal semantics rather than destructive overwrite.,MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§24; Appendix C,
FG-DATA,"Data history, audit & reproducibility",PRD-AUDIT-002,End-of-day jobs must be idempotent and support safe recalculation after edit/delete.,MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,Appendix C,
FG-DATA,"Data history, audit & reproducibility",PRD-AUDIT-003,Goal rule_json must be declarative/backend-executable; free-form LLM judgment alone cannot decide goal completion.,MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,Appendix C,
FG-INTEGRATIONS,External provider integrations,PRD-EXT-001,"Corporate Personnel integration is required, but protocol/base URL/auth/unique employee key/normalization/sync details are not supplied and must not be invented.",MVP_IN_EXTERNAL_INTEGRATION,P0_EXTERNAL_INTEGRATION,IMPLEMENT_PROVIDER_BOUNDARY/MOCK; REAL CONTRACT WHEN PROVIDED,Backend/service + applicable web clients,System / authorized roles,Corporate Personnel contract absent; adapter/mock boundary required,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§25; §5 Security note,
FG-INTEGRATIONS,External provider integrations,PRD-EXT-002,LLM and STT are provider dependencies; current source set does not freeze production vendor endpoint/credentials/model.,MVP_IN_EXTERNAL_INTEGRATION,P0_EXTERNAL_INTEGRATION,IMPLEMENT_PROVIDER_BOUNDARY/MOCK; REAL CONTRACT WHEN PROVIDED,Backend/service + applicable web clients,System / authorized roles,Production LLM/STT vendor/model/credentials absent; provider abstraction required,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§25; Readiness,
FG-NFR,Non-functional & quality requirements,PRD-NFR-001,Application is online-first/online-only for data mutation and must handle network failure explicitly.,MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§3; §27,
FG-NFR,Non-functional & quality requirements,PRD-NFR-002,"Role/object authorization, privacy and auditability are backend-enforced invariants.",MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§4; §14; §24; §26,
FG-NFR,Non-functional & quality requirements,PRD-NFR-003,No real production credentials/secrets are defined by the source set.,MVP_IN,P0,REQUIRED_FOR_MVP,Backend/service + applicable web clients,System / authorized roles,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_AI_Tamagotchi_v1.0 (1).docx,§25–27,
FG-VIS-ART,Art direction & product identity,VIS-ART-001,Visual concept = Modern Airport Companion: near-realistic Pulkovo world + Lyuboznayka emotional focus + strict modern airport-inspired UI + restrained gamification.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §1,
FG-VIS-ART,Art direction & product identity,VIS-ART-002,Product should feel youthful/alive but not childish; playful emotionally but strict functionally; bright but not acidic/free-to-play.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §1.4,
FG-VIS-ART,Art direction & product identity,VIS-ART-003,Do not use a domestic cozy-room concept or home décor as the primary environment.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §1.5,
FG-VIS-ART,Art direction & product identity,VIS-ART-004,Retro digital-toy references are secondary only; no pixel/LCD/plastic-console identity as core UI.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web/desktop as applicable,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §1.6,
FG-VIS-MASCOT,Canonical mascot & character usage,VIS-MASCOT-001,Canonical mascot is the exact approved user-supplied JPEG; derivatives must preserve that identity.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §2,
FG-VIS-MASCOT,Canonical mascot & character usage,VIS-MASCOT-002,"Mascot invariants: compact rounded body, huge glossy dark eyes, tiny beak, cream-white soft fur/feathers, warm beige/light-brown accents, short limbs, gentle curious expression.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §2,
FG-VIS-MASCOT,Canonical mascot & character usage,VIS-MASCOT-003,Mascot rendering is semi/near-realistic stylized 3D; it must not become a realistic owl or flat cartoon.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §2,
FG-VIS-MASCOT,Canonical mascot & character usage,VIS-MASCOT-004,Home is mascot-first; functional screens are function-first and must not decorate every control with mascot imagery.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,TZ_Design_Lyuboznayka_Pulkovo_v1.0.docx,Design §2.5–2.6,
FG-VIS-MASCOT,Canonical mascot & character usage,VIS-MASCOT-005,Do not use a persistent first-person mascot speech bubble on Home; ambient copy remains deferrable.,MVP_IN_BASELINE_WITH_DEFERRED_FREEZE,P0_BASELINE_DEFERRED_FREEZE,IMPLEMENT_CURRENT BASELINE; DO NOT INVENT FINAL FREEZE VALUE/ASSET,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Current implementation baseline exists; final freeze refinement later,NO_RUNTIME_FLAG,OD-009,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/OPEN_DECISIONS_FINAL.md,Design §2.7 / Final audit,
FG-VIS-WORLD,Pulkovo world,VIS-WORLD-001,Environment source of truth is the approved Pulkovo terminal-interior composition.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §3,
FG-VIS-WORLD,Pulkovo world,VIS-WORLD-002,"Pulkovo cues: tall bright terminal, warm faceted/golden ceiling, structural supports, glazing/daylight, reflective floor, airport counters/screens/passenger context and restrained people.",MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §3,
FG-VIS-WORLD,Pulkovo world,VIS-WORLD-003,Lyuboznayka remains foreground emotional focus; environment must not overpower it.,MVP_IN,P0,REQUIRED_FOR_MVP,Mobile PWA primary; responsive web,Employee; authorized management where applicable,Source-defined / no new external contract at Stage 2,NO_RUNTIME_FLAG,,AI_TAMAGOTCHI_VISUAL_PACKAGE_v1.0/00_README/PROJECT_DECISION_OVERRIDE_v2.0.md,Owner override §3,
